driver_id,customer_id,booking_date,booking_from_long,booking_from_lat,booking_to_long,booking_to_lat,booking_status,original_rate_cost,amount_cust_discount,is_rush_hour_price
540204889,552268920,8/23/2016 13:02:51,106.9016293,-6.412317674,106.879868,-6.384741,completed,18000,7000,0
540212451,548809892,8/22/2016 23:06:20,106.9044081,-6.180549907,106.8661199,-6.175329975,completed,15000,8000,0
525682220,553731429,8/23/2016 8:55:29,106.8030658,-6.249255864,106.823886,-6.2162035,completed,22000,8000,0
540435457,554421561,8/23/2016 6:57:36,106.7995991,-6.280929866,106.8021874,-6.2595589,completed,15000,8000,0
540272593,542752612,8/23/2016 13:29:55,106.7630607,-6.1895883,106.7462214,-6.1942568,completed,15000,10000,0
540209782,549943733,8/23/2016 7:16:57,106.775116,-6.284071,106.794389,-6.174982,cancelled,40000,16000,0
25414456,542859507,8/23/2016 0:12:37,106.7952495,-6.2582159,106.808331,-6.223427,completed,15000,8000,0
540247707,546609668,8/23/2016 12:20:18,106.837438,-6.253636862,106.8478216,-6.2683113,completed,15000,11000,0
540281249,543737478,8/23/2016 8:31:14,106.8038276,-6.24520345,106.794113,-6.31448,completed,24000,12000,0
540215314,544348038,8/23/2016 7:43:10,106.7797781,-6.1093976,106.775677,-6.121941,completed,15000,11000,0
530674055,544228188,8/23/2016 11:22:10,106.846882,-6.196799,106.8531621,-6.1933199,completed,15000,9000,1
540180155,552352282,8/23/2016 9:08:33,106.7050474,-6.1473636,106.6337514,-6.1938631,completed,43000,18000,1
540300874,542694526,8/23/2016 1:47:19,106.848666,-6.292797,106.814946,-6.2310299,completed,31000,16000,0
540271598,547667459,8/23/2016 6:28:19,106.9226608,-6.200795156,106.829161,-6.1371481,completed,44000,18000,0
540207660,547987850,8/23/2016 0:12:44,106.8370313,-6.153665,106.8200802,-6.1499794,cancelled,15000,10000,0
540469025,550608174,8/22/2016 23:36:42,106.6626106,-6.178629938,106.6336354,-6.135145778,completed,23000,9000,0
540236320,543510615,8/23/2016 11:02:21,106.8176939,-6.216739018,106.8543933,-6.2290308,completed,23000,10000,1
540449716,542814575,8/23/2016 14:26:40,106.799186,-6.225522518,106.810633,-6.207664392,completed,15000,10000,0
540301295,544602590,8/23/2016 10:54:44,106.9096421,-6.1551731,106.9070439,-6.3085807,completed,81000,34000,1
540459022,543299610,8/23/2016 12:02:46,106.7448351,-6.274648476,106.7332418,-6.2478744,completed,15000,8000,0
540185475,544275225,8/23/2016 1:12:29,106.898026,-6.122258,106.904941,-6.159804,cancelled,15000,6000,0
540209288,542600015,8/23/2016 9:29:10,106.7557658,-6.1925271,106.8111423,-6.1866268,cancelled,34000,14000,1
540242617,547874404,8/23/2016 15:20:10,106.8443755,-6.175809304,106.792797,-6.12655,completed,25000,10000,0
540462156,553989362,8/23/2016 1:11:35,106.7743263,-6.2479964,106.882149,-6.30919,completed,51000,20000,0
540279868,543390600,8/23/2016 10:24:33,106.867171,-6.218747174,106.94439,-6.213247,completed,44000,19000,1
540226574,543088149,8/22/2016 22:44:58,106.7062853,-6.1284276,106.7059826,-6.1545524,completed,15000,9000,0
540223472,542860013,8/23/2016 7:41:33,106.7988773,-6.1762494,106.78151,-6.26066,cancelled,32000,17000,0
540256123,545671044,8/22/2016 23:07:55,106.6387463,-6.334462904,106.6850661,-6.308987905,completed,27000,10000,0
540258569,545141010,8/23/2016 0:01:05,106.8482886,-6.267146901,106.8159589,-6.274080921,completed,15000,6000,0
540334379,550527961,8/23/2016 6:53:15,106.6358979,-6.1815937,106.663481,-6.2200271,completed,24000,9000,0
540221211,542700092,8/22/2016 22:35:13,106.7996031,-6.368723724,106.818168,-6.291177,completed,25000,13000,0
540204354,543128966,8/23/2016 1:27:07,106.797743,-6.208090029,106.8169842,-6.210300869,completed,15000,9000,0
540437045,553936616,8/23/2016 6:14:05,106.82043,-6.16582,106.820251,-6.163218,completed,15000,11000,0
540301254,553831742,8/23/2016 4:50:15,106.783877,-6.323860109,106.7674615,-6.338257038,completed,15000,6000,0
540179524,547662791,8/23/2016 3:18:09,106.7349485,-6.221504918,106.6842017,-6.2483017,completed,23000,9000,0
540278354,553841799,8/22/2016 18:11:54,106.860725,-6.194369,106.8714504,-6.1854871,completed,15000,11000,0
540299827,554190513,8/23/2016 2:00:19,106.6954932,-6.281189145,106.6433651,-6.3055758,completed,31000,12000,0
540335958,542673051,8/23/2016 2:54:03,106.8525005,-6.2566035,106.8006984,-6.2444413,completed,20000,8000,0
540251070,544177782,8/23/2016 12:21:48,106.8084938,-6.2264384,106.8267165,-6.214067576,completed,18000,7000,0
540427751,548173239,8/22/2016 22:51:14,106.8038557,-6.482089813,106.839753,-6.520812,completed,26000,10000,0
540233165,544569011,8/23/2016 1:07:51,106.816036,-6.16252659,106.821356,-6.215594,completed,21000,11000,0
540245855,553212562,8/23/2016 7:50:27,106.7792559,-6.18611,106.811058,-6.185837,completed,17000,6000,0
540250966,551153460,8/23/2016 10:18:47,106.821437,-6.2739929,106.774779,-6.2781577,completed,30000,13000,1
540269801,542582788,8/23/2016 1:35:15,106.7950266,-6.1401557,106.7314985,-6.1401059,cancelled,25000,10000,0
540243070,544765140,8/23/2016 1:00:46,106.9481438,-6.226574075,106.90975,-6.153685374,completed,34000,18000,0
540431473,550164278,8/23/2016 10:38:13,106.831572,-6.238775982,106.8584991,-6.242374841,completed,15000,9000,1
528556165,553534002,8/23/2016 0:49:32,106.8610445,-6.277356268,106.872,-6.2493798,cancelled,15000,8000,0
540447151,543715267,8/23/2016 12:41:39,106.8459681,-6.189020021,106.8722065,-6.208288015,completed,19000,8000,0
540251194,546479417,8/23/2016 4:18:48,107.0042949,-6.179958917,106.9905182,-6.2444608,completed,23000,9000,0
540323675,549158285,8/23/2016 4:26:01,106.8139999,-6.351869837,106.879792,-6.207814,cancelled,58000,23000,0
540184817,554410181,8/22/2016 18:38:38,106.8871628,-6.189821993,106.864013,-6.258186461,cancelled,28000,11000,0
540248786,547831241,8/22/2016 23:08:33,106.851245,-6.365713856,106.8198659,-6.402426838,completed,24000,9000,0
540184369,548898356,8/23/2016 1:08:32,106.8460469,-6.253780173,106.8322449,-6.220709993,completed,17000,7000,0
540302291,551449970,8/23/2016 6:18:50,106.8614175,-6.2442454,106.8413218,-6.2418568,completed,15000,9000,0
540419728,543313714,8/22/2016 23:02:21,106.9211054,-6.2443887,106.8319674,-6.2336642,completed,32000,12000,0
540199700,554421000,8/23/2016 15:51:40,106.864078,-6.307255691,106.839943,-6.2660834,completed,21000,8000,0
540179648,550590338,8/23/2016 9:41:22,106.9807049,-6.194688798,106.974381,-6.184853,completed,15000,7000,1
540292071,551818096,8/23/2016 2:34:27,106.8541599,-6.163819609,106.8737749,-6.146016068,completed,15000,8000,0
540229313,554325000,8/23/2016 12:12:41,106.9094579,-6.1563927,106.9110496,-6.1713752,completed,15000,11000,0
540401172,546896570,8/23/2016 9:48:09,106.7377889,-6.189818993,106.801254,-6.226702062,completed,48000,27000,1
540238259,542846389,8/23/2016 8:46:19,106.9182851,-6.2501974,106.8828,-6.287623,cancelled,24000,12000,0
540292110,545375653,8/23/2016 6:31:04,106.7831826,-6.244237919,106.7194859,-6.156178783,completed,42000,17000,0
540220616,542826321,8/22/2016 23:59:41,106.8549994,-6.255156954,106.8467299,-6.245059471,completed,15000,12000,0
540432643,553076209,8/23/2016 2:15:12,106.7821415,-6.2335857,106.7953662,-6.2453928,completed,15000,10000,0
540451673,543727972,8/22/2016 23:54:07,106.8764253,-6.323143318,106.8821346,-6.3421153,completed,15000,10000,0
540444357,543429017,8/23/2016 12:47:38,106.8169158,-6.206188159,106.7876284,-6.1714099,cancelled,19000,7000,0
540454125,542798544,8/22/2016 23:44:07,106.876502,-6.387788142,106.802108,-6.395234987,completed,27000,10000,0
540247750,554089067,8/23/2016 9:12:38,106.7386761,-6.184913478,106.765325,-6.170371,completed,19000,8000,1
540462691,546275793,8/22/2016 20:30:12,106.8285237,-6.404742469,106.807857,-6.569097,cancelled,57000,22000,0
540255142,543037366,8/23/2016 8:51:04,106.8318379,-6.172283,106.810734,-6.186038,completed,16000,8000,0
540250184,552260336,8/23/2016 12:06:36,106.8350679,-6.3314872,106.8040841,-6.3775306,completed,19000,10000,0
540428165,547585565,8/23/2016 9:36:36,106.8182639,-6.587695441,106.8132104,-6.5918393,cancelled,15000,7000,1
540274782,545656006,8/22/2016 23:30:07,106.8453948,-6.274597819,106.7891392,-6.1678164,completed,38000,15000,0
540246808,542628784,8/23/2016 0:41:49,106.8737722,-6.2674119,106.829916,-6.240699,completed,19000,7000,0
540435712,543716970,8/23/2016 11:05:39,107.0039607,-6.2616044,106.9928939,-6.2497457,completed,15000,7000,1
540294176,543177496,8/23/2016 10:38:58,106.8042675,-6.168748654,106.892012,-6.145822,completed,44000,25000,1
25990981,542564741,8/23/2016 11:34:09,106.818449,-6.222129191,106.8023789,-6.313372065,cancelled,53000,23000,1
540203803,551483699,8/23/2016 4:38:56,106.7267111,-6.14564505,106.7561503,-6.161564241,completed,21000,8000,0
540414944,543153366,8/23/2016 6:27:36,106.8235756,-6.2674243,106.816368,-6.142131,completed,41000,16000,0
540224446,543373025,8/23/2016 12:58:46,106.8088041,-6.149653894,106.7857381,-6.141455833,cancelled,15000,9000,0
540179282,552125158,8/23/2016 12:45:13,106.82069,-6.194961119,106.8092641,-6.244617866,completed,21000,8000,0
540273098,543768869,8/23/2016 0:49:23,106.7978313,-6.1537661,106.8063689,-6.1449914,completed,15000,12000,0
540239405,545164575,8/23/2016 11:12:03,106.7976535,-6.395377926,106.7645094,-6.408679351,completed,19000,8000,1
540444003,550329510,8/22/2016 23:48:36,106.8862509,-6.204687923,106.852073,-6.210728,cancelled,19000,10000,0
540194834,553707131,8/23/2016 13:58:23,106.8292268,-6.147408465,106.8487021,-6.1923326,completed,19000,7000,0
540196973,552244038,8/22/2016 23:16:34,106.8541599,-6.185831453,106.946,-6.18306,completed,31000,12000,0
540258666,544834326,8/23/2016 5:47:01,106.8907597,-6.143751956,106.9013027,-6.163939278,cancelled,15000,7000,0
540286270,548616201,8/23/2016 7:25:12,106.8756786,-6.1179729,106.9264372,-6.1109859,cancelled,17000,6000,0
540427301,545102724,8/22/2016 23:19:10,106.873392,-6.363010858,106.831652,-6.360799,completed,21000,8000,0
540275681,543429826,8/23/2016 8:48:32,106.7687631,-6.321527119,106.7233643,-6.293424435,completed,26000,14000,0
540269020,544556858,8/23/2016 2:13:29,106.9200584,-6.2546587,106.8713093,-6.2462783,completed,19000,8000,0
540210059,549622417,8/23/2016 1:24:42,106.911754,-6.258932004,106.9282771,-6.223824024,completed,19000,7000,0
540227946,543699408,8/23/2016 9:59:07,106.8360221,-6.1707423,106.8515142,-6.1912867,completed,16000,9000,1
540413282,542961546,8/23/2016 0:07:14,106.742748,-6.279107911,106.7675909,-6.217136984,completed,30000,12000,0
540270111,543678737,8/23/2016 13:32:46,106.9342772,-6.230366329,106.9875079,-6.236087988,cancelled,24000,10000,0
540246859,545102982,8/23/2016 11:30:46,106.8231965,-6.204552598,106.8185896,-6.2108574,completed,15000,9000,1
540461357,543796918,8/23/2016 11:02:23,106.7833261,-6.165463963,106.7419349,-6.193554847,completed,35000,20000,1
540446319,544814630,8/23/2016 12:01:48,106.817422,-6.226096459,106.7969051,-6.20725042,completed,15000,6000,0
540243213,542570402,8/23/2016 2:28:22,106.8250672,-6.2292121,106.8268486,-6.2238242,completed,15000,11000,0
540275609,550736402,8/23/2016 10:31:05,106.7830106,-6.208155691,106.7686876,-6.2264155,cancelled,16000,7000,1
540174271,543702936,8/23/2016 12:02:02,106.787351,-6.132693,106.7449592,-6.1477341,completed,18000,7000,0
540253514,554228764,8/23/2016 4:41:33,106.5803215,-6.226609405,106.61894,-6.21187,completed,16000,6000,0
540307272,542943488,8/23/2016 11:36:19,106.676083,-6.31493997,106.6736616,-6.3257044,completed,15000,9000,1
540236985,543079219,8/23/2016 8:07:04,106.8645299,-6.3046697,106.783952,-6.269407,completed,33000,18000,0
540284724,543207836,8/23/2016 11:30:01,106.82237,-6.199004,106.8290841,-6.2805394,completed,41000,18000,1
540417400,544439825,8/23/2016 10:37:17,106.7454999,-6.275907892,106.7148607,-6.256907672,completed,19000,8000,1
540413721,553188015,8/23/2016 9:24:53,106.8012453,-6.187444739,106.8228766,-6.2237157,completed,28000,12000,1
540204834,546029862,8/22/2016 22:48:20,106.8384338,-6.307824543,106.7729366,-6.2877811,cancelled,24000,10000,0
540324552,551332255,8/23/2016 0:18:26,106.9224329,-6.34527208,106.8287446,-6.364527964,completed,40000,22000,0
540181549,543187012,8/23/2016 14:39:17,106.8210987,-6.290181848,106.8286675,-6.25169283,completed,15000,6000,0
540319183,551186056,8/23/2016 6:30:48,106.7115851,-6.240024154,106.7246411,-6.193436852,completed,20000,8000,0
540419395,543174988,8/23/2016 16:25:54,106.814557,-6.257528,106.8614581,-6.2380414,completed,22000,9000,0
540202700,553340945,8/23/2016 10:01:49,106.7750508,-6.272831164,106.7459435,-6.357254611,completed,44000,25000,1
540180936,545776168,8/22/2016 22:21:58,106.938343,-6.2150392,106.8681486,-6.2005616,completed,34000,13000,0
540181292,543765499,8/23/2016 6:59:31,106.8433265,-6.355056724,106.8590211,-6.303336362,completed,22000,9000,0
540241237,553302424,8/22/2016 22:43:24,106.8884486,-6.189497671,106.8839029,-6.216988997,completed,15000,8000,0
540199732,543313165,8/23/2016 1:00:21,106.8757389,-6.27525069,106.870398,-6.259253284,completed,15000,10000,0
540249569,524318620,8/23/2016 0:54:13,106.8003022,-6.303317,106.783408,-6.292117,completed,15000,10000,0
540414298,545133797,8/23/2016 10:08:36,106.8062363,-6.5998224,106.803095,-6.5545005,completed,26000,14000,1
540201241,542981253,8/23/2016 11:11:01,106.7974426,-6.2295292,106.867266,-6.240923,completed,35000,20000,1
540419466,542961966,8/23/2016 3:23:17,106.7127176,-6.296992591,106.7022852,-6.297796064,completed,15000,11000,0
540268498,551493242,8/23/2016 11:40:41,106.675445,-6.312098077,106.695905,-6.358612,cancelled,30000,13000,1
540413839,553726098,8/23/2016 14:46:34,106.9193074,-6.24151129,106.909575,-6.231956,completed,15000,11000,0
540445029,543184850,8/23/2016 10:45:06,106.8217649,-6.166593973,106.8770251,-6.188997022,completed,34000,19000,1
540271680,543679496,8/23/2016 9:44:05,106.8229869,-6.187702064,106.8786394,-6.207354413,completed,34000,15000,1
540232775,544485335,8/22/2016 23:54:45,106.7739632,-6.358967663,106.798443,-6.213449959,cancelled,48000,19000,0
540202533,543130028,8/23/2016 3:23:24,106.7663702,-6.1698458,106.824,-6.19693,completed,28000,11000,0
540216045,545967135,8/23/2016 7:20:20,106.7934138,-6.3155369,106.8430309,-6.3729603,completed,40000,16000,0
540456172,550427131,8/23/2016 12:11:15,106.821967,-6.193343,106.810913,-6.244489,completed,25000,10000,0
540436127,550062894,8/22/2016 23:09:00,106.7837181,-6.227553971,106.7720914,-6.2358478,completed,15000,11000,0
540211713,25853298,8/23/2016 3:14:32,106.8682779,-6.1626202,106.8480493,-6.1943764,completed,20000,8000,0
540401926,543055514,8/23/2016 7:13:29,106.81892,-6.273919,106.783353,-6.244429,completed,18000,7000,0
540298521,546440258,8/23/2016 4:56:05,106.8677701,-6.234083231,106.872,-6.25092,completed,15000,8000,0
540254405,543027538,8/23/2016 0:35:00,106.9003019,-6.170476325,106.826,-6.20626,completed,31000,16000,0
540437215,542702721,8/23/2016 9:43:30,106.749821,-6.35275553,106.733527,-6.344079,completed,21000,12000,1
540226743,542627412,8/23/2016 16:02:07,106.8773634,-6.265748154,106.8700403,-6.285189291,completed,15000,11000,0
540233695,551568146,8/22/2016 21:47:13,106.678319,-6.278353065,106.677119,-6.315149913,cancelled,19000,7000,0
540447744,551689485,8/22/2016 20:44:36,106.7827169,-6.262104465,106.8104633,-6.2420071,completed,15000,7000,0
540415950,549938809,8/22/2016 23:44:06,106.8107752,-6.565584932,106.7963406,-6.5927876,cancelled,15000,7000,0
540445093,543301007,8/22/2016 23:42:37,106.9608491,-6.22765696,106.8903821,-6.200227855,completed,29000,15000,0
540220923,543969010,8/23/2016 12:54:29,106.8241349,-6.208732983,106.7970258,-6.207372079,completed,15000,6000,0
540213785,547392245,8/23/2016 0:03:39,106.8541773,-6.222212849,106.7779412,-6.171991325,completed,40000,16000,0
540467590,543290022,8/23/2016 11:24:21,106.7777119,-6.288913134,106.7846129,-6.229221123,completed,39000,22000,1
540179563,543060527,8/23/2016 1:58:34,106.79424,-6.166546973,106.802887,-6.166824,cancelled,15000,11000,0
540235279,544536304,8/23/2016 3:53:24,106.7060674,-6.154863078,106.7862332,-6.1155777,completed,37000,20000,0
540339441,543491113,8/22/2016 23:30:34,106.889032,-6.196873696,106.8842187,-6.1957794,completed,15000,11000,0
540295960,545786176,8/23/2016 2:06:33,106.8674368,-6.231681513,106.8145594,-6.261576556,completed,25000,10000,0
540223698,546828854,8/23/2016 1:01:40,106.7623509,-6.370400086,106.776494,-6.302065,cancelled,24000,10000,0
540468564,543453075,8/23/2016 10:24:00,106.8445328,-6.197543329,106.886339,-6.291178287,completed,51000,29000,1
540220526,542532081,8/23/2016 10:28:43,106.7755755,-6.2700809,106.768617,-6.306131,completed,22000,9000,1
540205256,545412881,8/23/2016 5:10:31,106.803834,-6.347125125,106.8190974,-6.2838956,completed,20000,8000,0
540443704,542643734,8/23/2016 14:14:53,106.7516509,-6.232770053,106.792281,-6.299605956,completed,39000,15000,0
540232849,552714834,8/22/2016 18:17:35,106.882241,-6.309488106,106.941328,-6.290062542,completed,31000,12000,0
540287721,546039263,8/23/2016 8:04:29,106.815,-6.218498196,106.8417849,-6.169305656,completed,25000,13000,0
540178991,539972082,8/23/2016 11:31:05,106.7128027,-6.2967936,106.7358785,-6.3352577,completed,23000,13000,1
540274239,534957780,8/22/2016 22:25:04,106.809889,-6.414609605,106.8173851,-6.4052616,completed,15000,10000,0
540337175,546539337,8/23/2016 11:31:25,106.9594131,-6.29561292,106.9538881,-6.334598862,completed,20000,9000,1
540472920,543017598,8/22/2016 23:13:58,106.7249991,-6.258447085,106.8215022,-6.2337629,completed,39000,16000,0
540410735,543234967,8/23/2016 9:07:37,106.8122081,-6.245820363,106.7670659,-6.259534237,completed,32000,13000,1
540331354,553905355,8/22/2016 23:52:33,106.7916923,-6.2156121,106.821609,-6.192197,completed,17000,7000,0
540476437,551321904,8/23/2016 12:46:51,106.787051,-6.199497228,106.7619828,-6.1977543,completed,15000,8000,0
540182115,548115202,8/23/2016 1:52:17,106.7958996,-6.314885319,106.8021941,-6.2446625,completed,22000,8000,0
540299703,545692887,8/23/2016 0:31:33,106.975618,-6.278224092,106.9811436,-6.3194623,completed,18000,7000,0
540302510,554233475,8/23/2016 2:00:28,106.8264933,-6.145756056,106.8602981,-6.163517939,completed,16000,6000,0
540206579,550124684,8/23/2016 1:14:18,106.797513,-6.207705,106.8317055,-6.2322116,completed,16000,6000,0
540210324,543686807,8/23/2016 10:26:30,106.8319569,-6.370029561,106.8286981,-6.3864174,completed,15000,7000,1
540440278,545445613,8/23/2016 2:25:43,106.819264,-6.218375874,106.754713,-6.301391849,completed,41000,16000,0
540251193,542752476,8/23/2016 2:24:59,106.849868,-6.257694876,106.8339941,-6.219508105,completed,18000,7000,0
540267887,542616406,8/23/2016 7:18:09,106.8217732,-6.215080159,106.815358,-6.267486,cancelled,21000,8000,0
540372066,554277637,8/22/2016 22:32:33,106.634409,-6.229384,106.616126,-6.257346,completed,15000,7000,0
540196294,550465188,8/23/2016 11:27:01,106.9078882,-6.293442098,106.841,-6.3024,completed,39000,17000,1
540416990,551511692,8/23/2016 6:35:15,106.7559083,-6.58015,106.806172,-6.602304,completed,23000,9000,0
540214664,542971745,8/23/2016 2:53:31,106.7912316,-6.189289345,106.8225524,-6.1362952,completed,27000,10000,0
540263191,549087078,8/23/2016 6:00:18,106.834482,-6.279838,106.8314275,-6.3121718,completed,21000,8000,0
540302773,547949042,8/23/2016 1:57:38,106.9277198,-6.281141155,106.805066,-6.253787,cancelled,49000,19000,0
540276164,542695853,8/23/2016 10:02:56,106.799605,-6.2919076,106.8294249,-6.258723,cancelled,25000,10000,1
540450461,544037155,8/23/2016 0:08:14,106.809824,-6.224622,106.8145192,-6.224947,completed,15000,12000,0
25630667,546753367,8/23/2016 0:50:22,106.7424928,-6.232394097,106.686497,-6.213316,completed,23000,9000,0
540213875,528310272,8/23/2016 10:30:35,106.819264,-6.218376,106.816494,-6.200939,completed,18000,8000,1
540180812,552299762,8/23/2016 8:24:43,106.834649,-6.364057,106.831695,-6.3300571,completed,15000,6000,0
540477312,549118749,8/23/2016 11:53:46,106.968077,-6.181334559,106.9873015,-6.2702952,cancelled,47000,20000,1
540411130,543787961,8/23/2016 10:50:26,106.7126781,-6.29684096,106.7433532,-6.344962849,completed,28000,16000,1
540230085,543682953,8/23/2016 0:35:28,106.8478909,-6.219229463,106.8887191,-6.1932865,cancelled,21000,8000,0
540270568,543025414,8/23/2016 10:53:26,106.7952432,-6.293327458,106.7913389,-6.311426924,completed,15000,9000,1
540238192,553335800,8/23/2016 1:46:21,106.896225,-6.298240956,106.843671,-6.23622,completed,32000,13000,0
540255657,547440171,8/23/2016 9:19:38,106.6203631,-6.258123139,106.610084,-6.233237,completed,21000,9000,1
540304388,544098903,8/23/2016 0:14:58,106.8667961,-6.364352029,106.8332082,-6.360035944,completed,15000,9000,0
540243688,546814171,8/23/2016 0:53:23,106.829908,-6.249872106,106.8214748,-6.193359856,completed,20000,11000,0
540183248,544274255,8/23/2016 1:03:13,106.8787397,-6.122257751,106.872467,-6.125151,completed,15000,11000,0
540234634,542897104,8/22/2016 22:27:16,106.7920517,-6.361307815,106.819983,-6.305964,completed,24000,9000,0
540341909,544801020,8/23/2016 7:39:26,106.8138962,-6.3733807,106.814114,-6.379552,completed,15000,11000,0
540220848,542700717,8/23/2016 12:59:48,106.820111,-6.341005,106.777623,-6.330707,completed,19000,8000,0
540199795,547079323,8/23/2016 5:20:02,106.8368004,-6.2185283,106.8268486,-6.2238242,completed,15000,9000,0
540457128,552961573,8/22/2016 17:02:08,106.7585438,-6.294723131,106.7579041,-6.294443863,cancelled,15000,11000,0
540264903,545394377,8/22/2016 23:39:27,106.8549508,-6.196892362,106.849687,-6.153414032,completed,16000,8000,0
540224303,550219073,8/23/2016 10:44:28,106.7703231,-6.282757147,106.7282211,-6.326703271,completed,37000,20000,1
540423541,550193358,8/23/2016 12:08:35,106.7957179,-6.581415509,106.754212,-6.598055,completed,19000,7000,0
540413348,544972209,8/23/2016 14:24:29,106.712718,-6.296991924,106.7417438,-6.337571923,cancelled,18000,9000,0
540185295,554417871,8/23/2016 4:42:19,106.7745312,-6.520787027,106.7293611,-6.502139,completed,29000,12000,0
540202760,544061337,8/23/2016 7:17:08,106.863102,-6.136186,106.816631,-6.142229,completed,23000,9000,0
540228830,545442291,8/23/2016 4:23:04,106.8140629,-6.235043115,106.8314021,-6.1875507,completed,21000,11000,0
540416246,545545598,8/23/2016 2:49:37,106.6851821,-6.2227865,106.635476,-6.175783,completed,27000,11000,0
528556169,546592934,8/23/2016 1:42:58,106.7859721,-6.158184503,106.8609202,-6.2419065,completed,40000,16000,0
540468555,551523732,8/22/2016 22:24:31,106.788944,-6.162216585,106.84275,-6.28797,completed,50000,20000,0
540256308,543457753,8/23/2016 0:55:07,106.9352062,-6.2432281,106.8356976,-6.2109478,completed,38000,20000,0
540211810,552688668,8/23/2016 7:09:12,106.7960485,-6.340715579,106.784421,-6.323808,completed,15000,11000,0
540436968,552463321,8/23/2016 2:06:59,106.8550521,-6.255304931,106.8260909,-6.242364842,completed,15000,9000,0
540409059,553388186,8/23/2016 1:19:02,106.8285351,-6.175175976,106.8411693,-6.1625809,completed,15000,10000,0
540239632,543919622,8/23/2016 12:09:52,106.7671651,-6.261385589,106.7890406,-6.263713184,completed,15000,7000,0
540198027,548274639,8/23/2016 3:47:19,106.7998277,-6.3498928,106.777778,-6.290078,cancelled,24000,10000,0
540263087,543120993,8/23/2016 1:00:56,106.948052,-6.390660605,106.920341,-6.377628,completed,15000,8000,0
540203730,549291772,8/22/2016 22:25:02,106.8500431,-6.247507121,106.8872,-6.191152,completed,30000,16000,0
540291563,544347502,8/23/2016 5:53:02,106.9169886,-6.2856548,106.991919,-6.246282,completed,28000,11000,0
540298905,549628239,8/23/2016 4:56:12,106.8254918,-6.508894962,106.800767,-6.53082,completed,17000,9000,0
540472325,542653008,8/22/2016 23:23:03,106.6869584,-6.2187908,106.8379969,-6.1598715,completed,60000,33000,0
540244778,551864258,8/23/2016 11:28:44,106.8296998,-6.201272129,106.8360819,-6.2177967,cancelled,15000,7000,1
540220047,550793064,8/23/2016 1:55:21,106.787101,-6.137425927,106.7664809,-6.169838,completed,15000,6000,0
540273927,550284712,8/23/2016 1:45:36,106.841405,-6.198147,106.8363816,-6.1960644,completed,15000,11000,0
540305425,547323627,8/23/2016 10:18:41,106.823581,-6.204017299,106.8309819,-6.237573136,completed,20000,8000,1
540307160,553232462,8/23/2016 3:00:41,107.0377635,-6.221814555,107.0440079,-6.2248191,completed,15000,12000,0
540443336,544066794,8/22/2016 22:44:21,106.76277,-6.370450733,106.8102692,-6.400162507,completed,22000,8000,0
540431500,543118150,8/23/2016 8:31:17,106.9233729,-6.2165307,106.9229643,-6.2140062,completed,15000,11000,0
540230122,548490230,8/23/2016 8:42:09,106.881423,-6.291035,106.9339007,-6.2747981,completed,22000,8000,0
540182187,542836549,8/23/2016 3:41:51,106.7502179,-6.190424305,106.6479466,-6.2151055,completed,46000,18000,0
540170408,543654996,8/22/2016 22:20:10,106.9071927,-6.2475017,106.8283001,-6.2172308,completed,30000,12000,0
540401453,554116666,8/23/2016 1:40:50,106.8417466,-6.2251972,106.821183,-6.235026,completed,15000,7000,0
540170618,549979394,8/23/2016 5:04:59,106.8425453,-6.223273079,106.8422787,-6.241946565,completed,15000,8000,0
540431063,550695504,8/23/2016 3:32:33,106.8244011,-6.216010081,106.8164708,-6.273096113,completed,24000,12000,0
540223269,553596165,8/23/2016 4:00:37,106.7223649,-6.170981659,106.728808,-6.138272,completed,15000,8000,0
540299307,542636333,8/23/2016 0:49:00,106.8312482,-6.3107825,106.8201542,-6.3036642,completed,15000,8000,0
540250006,554430151,8/23/2016 12:31:45,106.7856503,-6.18038491,106.811058,-6.185837,completed,17000,6000,0
540172345,551126898,8/23/2016 12:17:15,106.867918,-6.332812751,106.8664937,-6.3623211,completed,15000,9000,0
540204547,542700066,8/23/2016 10:35:17,106.8253741,-6.226267107,106.7970258,-6.207372079,completed,20000,11000,1
540275072,544710454,8/23/2016 9:21:27,106.7915628,-6.221182948,106.802722,-6.222835,completed,15000,7000,1
540246861,551470138,8/22/2016 23:53:53,106.7514839,-6.143346935,106.7995421,-6.144036971,completed,18000,7000,0
540249638,545149937,8/23/2016 10:07:58,106.7876921,-6.198894927,106.7611701,-6.200981146,completed,22000,12000,1
540384559,546726168,8/23/2016 7:45:34,106.8040277,-6.610694534,106.813844,-6.592384938,completed,15000,6000,0
540332578,532732007,8/23/2016 5:25:07,106.817833,-6.208928,106.848771,-6.202827,completed,15000,8000,0
540410300,542556088,8/23/2016 7:04:25,106.7636531,-6.208715318,106.8268486,-6.2238242,completed,29000,15000,0
540188812,553616377,8/23/2016 3:22:03,107.0290238,-6.303753923,107.025265,-6.249808,cancelled,20000,8000,0
540183924,542598791,8/23/2016 0:39:24,106.80193,-6.22748,106.870913,-6.19218,cancelled,29000,11000,0
540238435,550482354,8/23/2016 11:22:33,106.8199829,-6.305964359,106.795604,-6.322335,completed,22000,9000,1
540258239,546209795,8/23/2016 10:59:31,106.796364,-6.189073019,106.7865086,-6.1680485,completed,15000,9000,1
